INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (78086798, 33930659, 509089, 'Pending', '2023-07-22 23:56:05.001091', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (42585625, 72892062, 118135, 'Completed', '2023-08-28 00:55:05.001091', '2023-08-28 01:45:05.001091');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (52527558, 63682722, 709925, 'Cancelled', '2023-09-16 17:12:05.001091', '2023-09-16 17:22:05.001091');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (62205877, 61813000, 138528, 'Pending', '2024-03-05 11:38:05.001091', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (26508243, 82869001, 298232, 'Completed', '2024-02-28 05:25:05.001091', '2024-02-28 06:15:05.001091');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (85374924, 63864836, 670719, 'Cancelled', '2023-12-25 07:08:05.001091', '2023-12-25 07:18:05.001091');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (82572843, 75453105, 754447, 'Pending', '2023-12-09 07:30:05.001091', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (35987864, 86633035, 463145, 'Cancelled', '2024-05-14 08:20:05.001091', '2024-05-14 08:30:05.001091');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (17925528, 17019895, 962397, 'Cancelled', '2023-07-28 07:41:05.001091', '2023-07-28 07:51:05.001091');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (52913698, 81666774, 300606, 'In Progress', '2023-07-29 23:14:05.001091', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (18035808, 23514335, 103638, 'In Progress', '2024-03-06 02:19:05.001091', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (80359491, 90895885, 643380, 'In Progress', '2023-09-09 01:39:05.001091', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (20242109, 77794574, 962397, 'Cancelled', '2023-12-16 16:33:05.001091', '2023-12-16 16:43:05.001091');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (75378289, 16813362, 300606, 'Completed', '2024-04-25 00:22:05.001091', '2024-04-25 01:12:05.001091');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (17010172, 77385517, 103638, 'Completed', '2024-04-11 17:23:05.001091', '2024-04-11 18:13:05.001091');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (88144185, 21594945, 602461, 'Pending', '2023-07-02 08:15:05.001091', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (77205274, 14616531, 616687, 'Cancelled', '2023-10-05 21:06:05.001091', '2023-10-05 21:16:05.001091');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (79934817, 81314985, 974709, 'Completed', '2023-07-22 20:02:05.001091', '2023-07-22 20:52:05.001091');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (10361868, 73779772, 245622, 'Pending', '2023-10-14 17:47:05.001091', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (73605928, 19147614, 300606, 'Cancelled', '2023-10-30 00:31:05.001091', '2023-10-30 00:41:05.001091');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (93574052, 47524326, 615126, 'Pending', '2024-06-16 12:43:05.001091', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (34473723, 15741833, 754447, 'In Progress', '2023-10-25 00:28:05.001091', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (48227276, 82662613, 973965, 'Pending', '2024-01-17 05:17:05.001091', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (81607398, 80453088, 103638, 'In Progress', '2024-06-18 11:50:05.001091', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (48692215, 12386630, 174581, 'Pending', '2023-06-24 23:27:05.001091', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (57456175, 47446930, 709925, 'Pending', '2024-03-08 23:43:05.001091', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (43317764, 32687155, 978846, 'Pending', '2024-03-28 10:33:05.001091', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (62283341, 65157926, 103638, 'Cancelled', '2024-03-27 19:11:05.001091', '2024-03-27 19:21:05.001091');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (34707830, 82130295, 347793, 'In Progress', '2023-08-23 18:18:05.001091', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (98259498, 79781247, 974709, 'Completed', '2023-08-27 00:36:05.001091', '2023-08-27 01:26:05.001091');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (42224759, 84958542, 298232, 'In Progress', '2024-01-20 10:02:05.001091', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (57027423, 41939432, 491707, 'In Progress', '2023-07-11 01:29:05.001091', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (88440305, 41733623, 103638, 'In Progress', '2023-12-26 09:26:05.001091', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (88332114, 95090905, 491707, 'Cancelled', '2023-09-23 12:58:05.001091', '2023-09-23 13:08:05.001091');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (47140256, 72317451, 502854, 'Completed', '2023-10-05 20:59:05.001091', '2023-10-05 21:49:05.001091');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (56679848, 30903426, 463214, 'Cancelled', '2024-06-16 08:41:05.001091', '2024-06-16 08:51:05.001091');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (28044114, 80877642, 118135, 'Completed', '2024-01-18 08:59:05.001091', '2024-01-18 09:49:05.001091');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (47448300, 54445400, 759850, 'Pending', '2024-01-18 14:15:05.001091', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (53438082, 50732625, 812358, 'Pending', '2024-03-08 08:48:05.001091', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (44077619, 38655022, 499720, 'Cancelled', '2023-12-17 02:17:05.001091', '2023-12-17 02:27:05.001091');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (23985433, 73386650, 795611, 'Pending', '2024-02-01 21:11:05.001091', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (57470642, 16238694, 978846, 'Completed', '2023-09-09 23:47:05.001091', '2023-09-10 00:37:05.001091');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (24741072, 15746482, 685930, 'Pending', '2024-06-18 10:39:05.001091', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (32701661, 88987345, 499720, 'Completed', '2024-03-19 03:49:05.001091', '2024-03-19 04:39:05.001091');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (27204924, 43541091, 795611, 'Pending', '2023-12-04 08:20:05.001091', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (69496808, 31637988, 300606, 'Pending', '2024-06-05 15:53:05.001091', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (99618426, 81901418, 882666, 'In Progress', '2023-08-16 07:04:05.001091', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (83021222, 81427421, 709925, 'In Progress', '2024-05-22 08:13:05.001091', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (81968856, 75071239, 670719, 'Cancelled', '2024-05-26 18:16:05.001091', '2024-05-26 18:26:05.001091');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (36345580, 40252524, 356136, 'Pending', '2024-02-12 00:53:05.001091', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (74229641, 48296052, 491707, 'Pending', '2024-04-10 02:35:05.001091', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (26085121, 68476611, 709925, 'In Progress', '2023-07-06 04:19:05.001091', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (45566363, 53178136, 182064, 'In Progress', '2024-01-30 22:53:05.001091', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (36569017, 62777193, 322061, 'Cancelled', '2024-01-13 14:28:05.001091', '2024-01-13 14:38:05.001091');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (67807204, 98424955, 615126, 'Pending', '2024-01-06 07:53:05.001091', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (33981305, 98268486, 347793, 'Pending', '2024-06-10 05:32:05.001091', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (99448934, 97669304, 118135, 'In Progress', '2023-12-07 01:57:05.001091', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (13502084, 85787557, 538141, 'Pending', '2023-12-24 14:27:05.001091', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (30520089, 50247076, 307224, 'Pending', '2024-04-03 14:18:05.001091', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (43587292, 47376729, 182064, 'Cancelled', '2023-10-09 04:52:05.001091', '2023-10-09 05:02:05.001091');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (65202858, 85415850, 962397, 'Cancelled', '2023-11-21 19:51:05.001091', '2023-11-21 20:01:05.001091');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (83231453, 38318542, 974709, 'Cancelled', '2023-12-03 20:19:05.001091', '2023-12-03 20:29:05.001091');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (31138981, 41684521, 509089, 'Pending', '2023-06-24 05:26:05.001091', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (25537229, 45561982, 298232, 'Pending', '2024-06-10 22:04:05.001091', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (62434868, 78240832, 182064, 'Pending', '2023-12-29 07:10:05.001091', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (95819056, 22997845, 777768, 'In Progress', '2024-02-15 05:54:05.001091', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (34471084, 74422806, 491707, 'Cancelled', '2024-02-19 19:43:05.001091', '2024-02-19 19:53:05.001091');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (81476992, 30066332, 709925, 'Pending', '2024-04-13 08:54:05.001091', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (43950040, 23612574, 602461, 'Completed', '2023-12-24 07:46:05.001091', '2023-12-24 08:36:05.001091');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (52308179, 70453704, 300606, 'Completed', '2024-04-05 04:21:05.001091', '2024-04-05 05:11:05.001091');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (81639117, 66942570, 463214, 'In Progress', '2023-08-08 22:01:05.001091', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (92541851, 14398730, 437109, 'Pending', '2023-07-10 08:15:05.001091', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (73520247, 60220771, 182064, 'Cancelled', '2024-02-18 03:24:05.001091', '2024-02-18 03:34:05.001091');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (69935449, 15849175, 589694, 'Cancelled', '2024-05-11 19:01:05.001091', '2024-05-11 19:11:05.001091');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (17191995, 17810245, 978846, 'In Progress', '2024-02-26 21:13:05.001091', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (93329573, 39309670, 491707, 'Pending', '2023-11-24 19:08:05.001091', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (11655080, 62844500, 709925, 'Cancelled', '2023-08-22 14:11:05.001091', '2023-08-22 14:21:05.001091');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (58227087, 69221068, 685930, 'In Progress', '2024-04-10 10:15:05.001091', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (36794291, 49785969, 754447, 'Completed', '2024-02-17 12:16:05.001091', '2024-02-17 13:06:05.001091');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (61174554, 64920550, 161174, 'Cancelled', '2024-06-04 08:44:05.001091', '2024-06-04 08:54:05.001091');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (68552293, 19474333, 995329, 'Completed', '2024-05-28 22:58:05.001091', '2024-05-28 23:48:05.001091');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (72115747, 86357991, 557849, 'Pending', '2024-02-02 00:24:05.001091', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (30330204, 60438967, 615126, 'Pending', '2023-07-15 03:45:05.001091', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (24171327, 17786208, 805310, 'Pending', '2024-03-17 22:59:05.001091', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (69120823, 11693846, 973965, 'Cancelled', '2023-11-21 06:07:05.001091', '2023-11-21 06:17:05.001091');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (30322032, 59648547, 463214, 'Cancelled', '2023-08-03 22:00:05.001091', '2023-08-03 22:10:05.001091');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (35901031, 19316107, 777768, 'Completed', '2023-12-08 10:28:05.001091', '2023-12-08 11:18:05.001091');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (52164402, 47435114, 602461, 'Pending', '2023-12-04 17:27:05.001091', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (46832942, 61822344, 812358, 'Completed', '2023-07-22 07:16:05.001091', '2023-07-22 08:06:05.001091');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (88617227, 15330590, 307224, 'Pending', '2024-01-20 05:00:05.001091', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (27565522, 42852501, 118135, 'Cancelled', '2023-10-05 18:53:05.001091', '2023-10-05 19:03:05.001091');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (24599033, 87554305, 307224, 'Cancelled', '2023-07-27 09:51:05.001091', '2023-07-27 10:01:05.001091');
