INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (72824099, 491377, '897122', '2024-03-16 05:08:00.175614', 'Pending', 768.5, {'788': 10});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (18761816, 909942, '161763', '2024-04-10 02:07:00.175614', 'Cancelled', 814.5, {'958': 9});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (94986069, 144409, '365193', '2023-07-09 07:05:00.175614', 'Completed', 137.36, {'344': 8});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (10089275, 825617, '365193', '2023-11-27 20:44:00.175614', 'In Progress', 171.70000000000002, {'344': 10});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (46900627, 571266, '549469', '2023-07-24 04:53:00.175614', 'Cancelled', 135.08, {'275': 2});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (93786802, 916998, '202305', '2023-07-01 07:53:00.175614', 'Cancelled', 222.5, {'783': 10});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (46375369, 990404, '202305', '2024-05-30 15:24:00.175614', 'In Progress', 137.76, {'620': 8});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (15845287, 385466, '400851', '2024-03-14 18:29:00.175614', 'Pending', 251.19, {'200': 3});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (73083394, 874850, '897122', '2024-03-08 05:03:00.175614', 'Pending', 73.79, {'539': 1});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (29122819, 889484, '516536', '2023-10-13 17:58:00.175614', 'Cancelled', 729.2, {'888': 8});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (18032120, 557467, '400851', '2023-11-11 08:22:00.175614', 'In Progress', 807.84, {'541': 9});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (96045078, 835548, '216182', '2023-08-14 05:55:00.175614', 'Cancelled', 262.7, {'393': 5});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (51936084, 880809, '882689', '2024-06-18 18:32:00.175614', 'Pending', 304.75, {'980': 5});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (82744145, 947182, '365193', '2023-08-27 12:18:00.175614', 'Cancelled', 296.01, {'796': 3});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (97551355, 743257, '161763', '2024-02-05 20:52:00.175614', 'Cancelled', 182.0, {'229': 8});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (48896898, 227496, '897122', '2023-10-13 20:03:00.175614', 'In Progress', 208.56, {'851': 4});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (27701583, 777854, '202305', '2024-03-15 14:01:00.175614', 'Completed', 458.65000000000003, {'305': 5});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (68932701, 444722, '897122', '2024-04-09 09:19:00.175614', 'Completed', 25.88, {'113': 1});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (96784424, 705809, '516536', '2024-03-11 18:41:00.175614', 'Completed', 762.4, {'552': 8});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (31074668, 514555, '516536', '2023-11-18 07:51:00.175614', 'In Progress', 58.5, {'463': 5});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (41396678, 192938, '549469', '2024-04-17 11:50:00.175614', 'Cancelled', 399.0, {'925': 4});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (41666459, 465717, '882689', '2023-07-14 16:30:00.175614', 'Completed', 981.4, {'603': 10});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (38231380, 136972, '365193', '2023-09-30 04:07:00.175614', 'Completed', 350.16, {'368': 8});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (21770104, 465717, '882689', '2024-04-22 11:04:00.175614', 'In Progress', 123.9, {'571': 5});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (69612857, 678871, '516536', '2024-06-15 07:37:00.175614', 'In Progress', 273.0, {'629': 3});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (39196992, 920393, '516536', '2023-12-15 15:39:00.175614', 'Pending', 402.01, {'141': 7});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (20691839, 239740, '856996', '2023-09-08 16:43:00.175614', 'In Progress', 539.4, {'137': 10});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (93172273, 343471, '161763', '2024-06-17 12:48:00.175614', 'Cancelled', 16.31, {'411': 1});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (67350636, 981654, '856996', '2023-11-16 16:20:00.175614', 'Pending', 154.35, {'211': 5});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (96730887, 753328, '216182', '2023-08-11 15:58:00.175614', 'Pending', 135.36, {'647': 2});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (77533401, 356008, '365193', '2023-11-12 00:34:00.175614', 'Pending', 690.08, {'840': 8});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (61308438, 942891, '882689', '2023-08-31 07:14:00.175614', 'Completed', 262.8, {'969': 5});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (14995837, 984918, '549469', '2023-09-16 20:42:00.175614', 'Pending', 75.12, {'210': 4});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (19639057, 939917, '882689', '2023-09-15 19:28:00.175614', 'In Progress', 37.02, {'154': 2});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (11202773, 356008, '161763', '2023-06-25 00:05:00.175614', 'Completed', 146.79, {'411': 9});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (76738488, 825617, '365193', '2024-02-01 03:49:00.175614', 'In Progress', 444.96, {'419': 6});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (65825683, 875266, '216182', '2024-05-13 17:34:00.175614', 'Completed', 119.78999999999999, {'853': 3});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (72855101, 301201, '216182', '2024-05-20 21:03:00.175614', 'Pending', 330.4, {'247': 5});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (33516219, 568773, '897122', '2024-01-06 23:43:00.175614', 'In Progress', 461.09999999999997, {'788': 6});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (62777193, 721086, '216182', '2023-09-03 09:37:00.175614', 'Cancelled', 525.4, {'393': 10});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (93469559, 191035, '516536', '2024-04-04 05:58:00.175614', 'Completed', 351.08, {'482': 4});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (73043484, 261325, '400851', '2023-10-01 03:38:00.175614', 'In Progress', 153.28, {'639': 2});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (95360906, 620270, '897122', '2024-04-04 09:24:00.175614', 'Completed', 140.1, {'108': 2});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (81975585, 581715, '882689', '2023-09-25 16:33:00.175614', 'In Progress', 785.12, {'603': 8});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (64841887, 984918, '882689', '2023-12-11 04:30:00.175614', 'Cancelled', 198.24, {'571': 8});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (24599434, 668747, '516536', '2024-05-09 23:51:00.175614', 'Pending', 750.72, {'183': 8});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (92236558, 714827, '549469', '2023-08-26 20:01:00.175614', 'Cancelled', 32.86, {'571': 1});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (62279540, 767711, '549469', '2023-08-19 02:17:00.175614', 'Pending', 150.24, {'210': 8});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (23644013, 138379, '216182', '2024-05-26 03:51:00.175614', 'Pending', 279.28, {'333': 4});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (27561715, 767711, '161763', '2023-07-04 22:39:00.175614', 'Cancelled', 90.36, {'755': 3});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (15776781, 465717, '400851', '2023-07-17 19:31:00.175614', 'Pending', 538.5600000000001, {'541': 6});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (85253564, 641539, '202305', '2024-03-10 07:12:00.175614', 'Completed', 91.73, {'305': 1});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (40052820, 482179, '216182', '2024-04-19 12:11:00.175614', 'Completed', 229.14, {'954': 3});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (52446191, 834031, '202305', '2023-07-27 20:55:00.175614', 'Completed', 917.3000000000001, {'305': 10});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (79024363, 948769, '897122', '2023-11-23 08:05:00.175614', 'Completed', 306.45, {'515': 5});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (37879683, 769696, '856996', '2023-11-30 07:30:00.175614', 'Completed', 32.84, {'573': 1});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (10212386, 870232, '365193', '2023-06-29 22:42:00.175614', 'In Progress', 647.01, {'578': 7});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (68434886, 860801, '882689', '2023-11-03 21:02:00.175614', 'Cancelled', 443.52, {'497': 6});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (42916401, 803409, '882689', '2024-03-07 17:47:00.175614', 'Completed', 490.84000000000003, {'699': 7});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (30780447, 301201, '897122', '2024-06-02 09:37:00.175614', 'Cancelled', 73.79, {'539': 1});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (31606196, 825617, '882689', '2023-12-15 23:30:00.175614', 'Pending', 756.8100000000001, {'625': 9});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (48770038, 630238, '516536', '2024-04-14 10:03:00.175614', 'Pending', 932.6, {'384': 10});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (29749546, 981654, '216182', '2023-10-29 19:11:00.175614', 'In Progress', 386.72, {'932': 4});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (33900440, 981654, '516536', '2023-06-29 05:52:00.175614', 'Cancelled', 256.79999999999995, {'228': 3});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (88699222, 990404, '216182', '2023-09-03 03:36:00.175614', 'Cancelled', 594.72, {'247': 9});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (14570519, 385466, '202305', '2023-12-25 14:24:00.175614', 'Pending', 192.3, {'495': 5});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (67495549, 557467, '549469', '2023-11-15 17:17:00.175614', 'Completed', 256.8, {'317': 10});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (10806481, 588456, '161763', '2024-06-11 16:24:00.175614', 'Pending', 119.76, {'221': 4});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (76046341, 481767, '516536', '2024-05-19 05:59:00.175614', 'Pending', 132.22, {'151': 2});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (13420159, 874850, '516536', '2024-05-18 10:09:00.175614', 'Completed', 420.3, {'744': 9});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (85823598, 689285, '897122', '2023-12-18 10:24:00.175614', 'Cancelled', 614.8, {'788': 8});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (97929484, 191035, '202305', '2023-08-22 06:44:00.175614', 'Pending', 17.22, {'620': 1});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (86707813, 261325, '897122', '2023-08-12 03:55:00.175614', 'Pending', 77.64, {'113': 3});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (76979145, 942357, '216182', '2024-02-13 18:25:00.175614', 'Completed', 239.57999999999998, {'853': 6});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (93423355, 884298, '897122', '2024-03-09 21:44:00.175614', 'In Progress', 181.16, {'113': 7});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (41978389, 192938, '216182', '2023-08-27 23:55:00.175614', 'Pending', 97.22, {'803': 2});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (47756994, 121018, '549469', '2024-04-17 07:31:00.175614', 'In Progress', 68.95, {'550': 1});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (21682867, 538839, '549469', '2023-12-21 06:33:00.175614', 'Pending', 394.24, {'498': 4});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (63216206, 557467, '161763', '2023-06-28 19:10:00.175614', 'Cancelled', 20.22, {'212': 1});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (86253382, 714827, '856996', '2024-02-16 12:07:00.175614', 'Pending', 536.72, {'733': 8});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (82568361, 624595, '549469', '2023-09-07 17:27:00.175614', 'Pending', 502.08, {'905': 8});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (82031090, 710928, '516536', '2023-08-13 10:58:00.175614', 'Pending', 467.0, {'744': 10});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (37752822, 921982, '549469', '2023-08-06 20:47:00.175614', 'Cancelled', 61.739999999999995, {'428': 6});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (28415115, 921982, '549469', '2023-10-16 11:41:00.175614', 'Completed', 236.59999999999997, {'160': 7});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (17521531, 482179, '202305', '2024-02-10 06:23:00.175614', 'Pending', 76.92, {'495': 2});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (83833275, 268469, '202305', '2024-06-03 18:30:00.175614', 'In Progress', 115.38, {'495': 3});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (58517374, 101011, '897122', '2024-01-11 08:58:00.175614', 'Cancelled', 130.92, {'995': 4});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (34089970, 743318, '400851', '2023-07-05 07:05:00.175614', 'Cancelled', 660.51, {'974': 9});
